gene_pair_ko	reduce_dep	motif	side	SFE_2	SFE_1	support_1	support_2	overlap	max_overlap	freq_overlap	int_type	r_overlap	r_freq_overlap	wMI_stat	E.r.wMI_stat	ME_p.value	wMI_p.value	APC	direction	dMI	ME_good	wMI_good	APC_good	significance	genes_1	genes_2	alt_1	alt_2	gene_1	gene_2	p_anova	bf	driver/driver_n	driver/wt_n	wt/driver_n	WT_n	driver/driver_median	driver/wt_median	wt/driver_median	WT_median	posthoc_bf_direct.1_s1	posthoc_bf_direct.1_s2	posthoc_bf_indirect.1_s1	posthoc_bf_indirect.1_s2	posthoc_bf_indirect.3_s1	posthoc_bf_indirect.3_s2	posthoc_bf_combo.1_s1	posthoc_bf_combo.1_s2	posthoc_bf_combo.3_s1	posthoc_bf_combo.3_s2	driver/wt - driver/driver	wt/driver - driver/driver	driver/driver - WT	wt/driver - driver/wt	driver/wt - WT	wt/driver - WT	role_1	role_2	center	dd	dw	wd	ww	ko_on	important_diff	important_posthoc_anova_p	important_posthoc_bf	important_bf.ratio	important_normalized_effect_diff	important_posthoc_bf_direct	important_posthoc_bf_indirect	experiment	input_motif	ko_gene	gene.1_gene.2_ko	gene.pair	motif_ko	uid	significant_diff	lev	n_sig	n_precise	n	consistent
KLF5--AURKA__AURKA	FALSE	AMP.consensus.chr13:73629114-74007186_KLF5/AMP.merged.chr20:54944445-57486247_AURKA	second	AMP.merged.chr20:54944445-57486247	AMP.consensus.chr13:73629114-74007186	94	201	1	51	0.019607843137255	AMP - AMP	7.1074	0.139360784313726	0.005695255909029	0.000986633732271	0.002	0.002	0.004376400114604	ME	0.004708622176758	FALSE	FALSE	TRUE	significant_robust	KLF5	AURKA,GNAS	AMP	AMP	KLF5	AURKA	4.02082852131178E-09	42378467.4430575	3	0	41	201	-0.945318704626564	NA	-0.779778253668969	-0.95570010872106	1	2.3621372891711	NA	0.651688023821843	NA	0.410633485451788	1	0.651688023821843	1	0.410633485451788	NA	0.005537048512224	NA	NA	NA	1.36665700978256E-09	og	og	-0.89967336613151	-0.058913786854044	NA	0.105775745006735	-0.046861958152691	og	-0.165540450957595	0.005537048512224	NA	NA	-0.164689531860779	2.3621372891711	0.410633485451788	AVANA	AMP.consensus.chr13:73629114-74007186/AMP.merged.chr20:54944445-57486247	AURKA	KLF5__AURKA__AURKA	KLF5--AURKA	AMP.consensus.chr13:73629114-74007186/AMP.merged.chr20:54944445-57486247__AURKA	AMP.consensus.chr13:73629114-74007186_KLF5/AMP.merged.chr20:54944445-57486247_AURKA__AURKA__AVANA	TRUE	event_exc	3	7	2	TRUE
KLF5--AURKA__AURKA	FALSE	AMP.consensus.chr13:73629114-74007186_KLF5/AMP.merged.chr20:54944445-57486247_AURKA	second	AMP.merged.chr20:54944445-57486247	AMP.consensus.chr13:73629114-74007186	94	201	1	51	0.019607843137255	AMP - AMP	7.1074	0.139360784313726	0.005695255909029	0.000986633732271	0.002	0.002	0.004376400114604	ME	0.004708622176758	FALSE	FALSE	TRUE	significant_robust	KLF5	AURKA,GNAS	AMP	AMP	KLF5	AURKA	0.070461257697332	4.69499432045095	6	4	56	248	-0.240830693134097	-0.238328351045246	-0.254132292523291	-0.309970967480618	0.514496535604606	0.429880337588509	7.18619537197831	1.02513024838422	0.696345199061965	1.06823818542077	1	1	1	1	0.682335453286498	0.859626880118953	NA	0.512917724508763	NA	0.023304866232292	og	og	-0.274516687341963	0.013240086734535	0.028506631698041	0.020104566368752	-0.061851284801328	og	0.013301599389194	0.859626880118953	NA	NA	-0.006864479634218	0.429880337588509	1.06823818542077	DEMETER2	AMP.consensus.chr13:73629114-74007186/AMP.merged.chr20:54944445-57486247	AURKA	KLF5__AURKA__AURKA	KLF5--AURKA	AMP.consensus.chr13:73629114-74007186/AMP.merged.chr20:54944445-57486247__AURKA	AMP.consensus.chr13:73629114-74007186_KLF5/AMP.merged.chr20:54944445-57486247_AURKA__AURKA__DEMETER2	FALSE	gene	3	7	2	TRUE
KLF5--AURKA__AURKA	FALSE	AMP.consensus.chr13:73629114-74007186_KLF5/AMP.merged.chr20:54944445-57486247_AURKA	second	AMP.merged.chr20:54944445-57486247	AMP.consensus.chr13:73629114-74007186	94	201	1	51	0.019607843137255	AMP - AMP	7.1074	0.139360784313726	0.005695255909029	0.000986633732271	0.002	0.002	0.004376400114604	ME	0.004708622176758	FALSE	FALSE	TRUE	significant_robust	KLF5	AURKA,GNAS	AMP	AMP	KLF5	AURKA	0.216397566931115	0.965989419904267	3	3	31	157	-0.258	0.215	0.247	-0.006	2.59472062271166	0.967607502137821	1.83952993138255	0.705496083896925	0.881915049602881	0.608651445381511	1.83952993138255	1	0.881915049602881	1	0.283305394471236	0.251425075762728	NA	0.820253886155118	NA	0.068595123431856	og	og	0.046453305583035	-0.087979832665282	0.063074137424421	0.0925535111847	-0.06764781594384	og	-0.505	0.251425075762728	NA	NA	-0.180533343849981	0.967607502137821	0.608651445381511	DRIVE_ataris	AMP.consensus.chr13:73629114-74007186/AMP.merged.chr20:54944445-57486247	AURKA	KLF5__AURKA__AURKA	KLF5--AURKA	AMP.consensus.chr13:73629114-74007186/AMP.merged.chr20:54944445-57486247__AURKA	AMP.consensus.chr13:73629114-74007186_KLF5/AMP.merged.chr20:54944445-57486247_AURKA__AURKA__DRIVE_ataris	FALSE	event_exc	3	7	2	TRUE
KLF5--AURKA__AURKA	FALSE	AMP.consensus.chr13:73629114-74007186_KLF5/AMP.merged.chr20:54944445-57486247_AURKA	second	AMP.merged.chr20:54944445-57486247	AMP.consensus.chr13:73629114-74007186	94	201	1	51	0.019607843137255	AMP - AMP	7.1074	0.139360784313726	0.005695255909029	0.000986633732271	0.002	0.002	0.004376400114604	ME	0.004708622176758	FALSE	FALSE	TRUE	significant_robust	KLF5	AURKA,GNAS	AMP	AMP	KLF5	AURKA	0.677247186894042	0.127629729563596	62	6	39	65	-0.588276111506101	-1.52522874673176	-0.460810453477022	-0.399051334532394	0.529974676857893	0.319460208477886	0.115935100127279	0.586512683952633	0.084141673150472	0.945139965838968	1	1	1	1	0.438909861754358	0.46867650999616	NA	0.285906446812703	NA	0.91702187494015	og	og	-0.652781757129731	-0.041150846925646	-0.248075021665956	0.139184198693485	0.150041669898116	og	-0.127465658029079	0.46867650999616	NA	NA	-0.180335045619131	0.319460208477886	0.945139965838968	SCORE	AMP.consensus.chr13:73629114-74007186/AMP.merged.chr20:54944445-57486247	AURKA	KLF5__AURKA__AURKA	KLF5--AURKA	AMP.consensus.chr13:73629114-74007186/AMP.merged.chr20:54944445-57486247__AURKA	AMP.consensus.chr13:73629114-74007186_KLF5/AMP.merged.chr20:54944445-57486247_AURKA__AURKA__SCORE	FALSE	event_inc	3	7	2	TRUE
KLF5--AURKA__AURKA	FALSE	AMP.consensus.chr13:73629114-74007186_KLF5/AMP.merged.chr20:54944445-57486247_AURKA	second	AMP.merged.chr20:54944445-57486247	AMP.consensus.chr13:73629114-74007186	94	201	1	51	0.019607843137255	AMP - AMP	7.1074	0.139360784313726	0.005695255909029	0.000986633732271	0.002	0.002	0.004376400114604	ME	0.004708622176758	FALSE	FALSE	TRUE	significant_robust	KLF5	AURKA,GNAS	AMP	AMP	KLF5	AURKA	0.677247186894042	0.129164103869436	62	6	39	65	-0.588276111506101	-1.52522874673176	-0.460810453477022	-0.399051334532394	0.513075363152964	0.316716101324777	0.113188084619887	0.54062124045684	0.078792197120209	0.987351143559573	1	1	1	1	0.438909861754358	0.46867650999616	NA	0.285906446812703	NA	0.91702187494015	og	og	-0.64508549651412	-0.03828972987415	-0.230881903805461	0.123588027984062	0.145583605695549	og	-0.127465658029079	0.46867650999616	NA	NA	-0.161877757858211	0.316716101324777	0.987351143559573	SCORE	AMP.consensus.chr13:73629114-74007186/AMP.merged.chr20:54944445-57486247	AURKA	KLF5__AURKA__AURKA	KLF5--AURKA	AMP.consensus.chr13:73629114-74007186/AMP.merged.chr20:54944445-57486247__AURKA	AMP.consensus.chr13:73629114-74007186_KLF5/AMP.merged.chr20:54944445-57486247_AURKA__AURKA__SCORE	FALSE	event_exc	3	7	2	TRUE
KLF5--AURKA__AURKA	FALSE	AMP.consensus.chr13:73629114-74007186_KLF5/AMP.merged.chr20:54944445-57486247_AURKA	second	AMP.merged.chr20:54944445-57486247	AMP.consensus.chr13:73629114-74007186	94	201	1	51	0.019607843137255	AMP - AMP	7.1074	0.139360784313726	0.005695255909029	0.000986633732271	0.002	0.002	0.004376400114604	ME	0.004708622176758	FALSE	FALSE	TRUE	significant_robust	KLF5	AURKA,GNAS	AMP	AMP	KLF5	AURKA	0.216397566931115	0.973751891695498	3	3	31	157	-0.258	0.215	0.247	-0.006	2.59472062271166	1.00195708787967	1.77847955059823	0.685589306978147	0.781061592316771	0.677233605364054	1.77847955059823	0.685589306978147	0.781061592316771	0.677233605364054	0.283305394471236	0.251425075762728	NA	0.820253886155118	NA	0.068595123431856	og	og	0.050940907751781	-0.079977378155584	0.058727915369935	0.093552484607425	-0.072303021821776	og	-0.505	0.251425075762728	NA	NA	-0.173529862763009	1.00195708787967	0.677233605364054	DRIVE_ataris	AMP.consensus.chr13:73629114-74007186/AMP.merged.chr20:54944445-57486247	AURKA	KLF5__AURKA__AURKA	KLF5--AURKA	AMP.consensus.chr13:73629114-74007186/AMP.merged.chr20:54944445-57486247__AURKA	AMP.consensus.chr13:73629114-74007186_KLF5/AMP.merged.chr20:54944445-57486247_AURKA__AURKA__DRIVE_ataris	FALSE	event_inc	3	7	2	TRUE
KLF5--AURKA__AURKA	FALSE	AMP.consensus.chr13:73629114-74007186_KLF5/AMP.merged.chr20:54944445-57486247_AURKA	second	AMP.merged.chr20:54944445-57486247	AMP.consensus.chr13:73629114-74007186	94	201	1	51	0.019607843137255	AMP - AMP	7.1074	0.139360784313726	0.005695255909029	0.000986633732271	0.002	0.002	0.004376400114604	ME	0.004708622176758	FALSE	FALSE	TRUE	significant_robust	KLF5	AURKA,GNAS	AMP	AMP	KLF5	AURKA	4.02082852131178E-09	42888400.7578751	3	0	41	201	-0.945318704626564	NA	-0.779778253668969	-0.95570010872106	1	2.18866958406041	NA	0.596294933263595	NA	0.583139181391671	1	0.596294933263595	1	0.583139181391671	NA	0.005537048512224	NA	NA	NA	1.36665700978256E-09	og	og	-0.89968273018619	-0.059377689167188	NA	0.106681001250511	-0.047303312083323	og	-0.165540450957595	0.005537048512224	NA	NA	-0.166058690417699	2.18866958406041	0.583139181391671	AVANA	AMP.consensus.chr13:73629114-74007186/AMP.merged.chr20:54944445-57486247	AURKA	KLF5__AURKA__AURKA	KLF5--AURKA	AMP.consensus.chr13:73629114-74007186/AMP.merged.chr20:54944445-57486247__AURKA	AMP.consensus.chr13:73629114-74007186_KLF5/AMP.merged.chr20:54944445-57486247_AURKA__AURKA__AVANA	TRUE	event_inc	3	7	2	TRUE
KRAS--BRAF__BRAF	TRUE	MUT.BRAF_BRAF/MUT.KRAS_KRAS	first	MUT.KRAS	MUT.BRAF	599	687	10	113	0.088495575221239	MUT - MUT	41.9812	0.371515044247788	0.037709284222573	0.01614377958764	0	0	0.020098024453961	ME	0.021565504634933	TRUE	TRUE	TRUE	significant_robust	BRAF	KRAS	MUT	MUT	BRAF	KRAS	0.019948627213505	12.5125078309812	59	14	30	51	1.51208701847883	0.547829333784283	1.39899289610674	1.54094645015314	4.55809770825266	0.709324389475517	0.024139523343999	17.5298577964957	0.000146128695293	0.025409135545887	0.024139523343999	1	0.000146128695293	1	0.017376298975676	0.176309740213908	NA	0.002079794716906	NA	0.368130830297142	og	og	1.21842462187343	0.082118347037192	-0.583538270729697	0.278148513716583	0.223271409975923	og	0.964257684694547	0.017376298975676	NA	NA	0.665656617766889	4.55809770825266	0.000146128695293	SCORE	MUT.BRAF/MUT.KRAS	BRAF	BRAF__KRAS__BRAF	KRAS--BRAF	MUT.BRAF/MUT.KRAS__BRAF	MUT.BRAF_BRAF/MUT.KRAS_KRAS__BRAF__SCORE	TRUE	gene	6	4	0	TRUE
KRAS--BRAF__BRAF	TRUE	MUT.BRAF_BRAF/MUT.KRAS_KRAS	first	MUT.KRAS	MUT.BRAF	599	687	10	113	0.088495575221239	MUT - MUT	41.9812	0.371515044247788	0.037709284222573	0.01614377958764	0	0	0.020098024453961	ME	0.021565504634933	TRUE	TRUE	TRUE	significant_robust	BRAF	KRAS	MUT	MUT	BRAF	KRAS	1.54844770179926E-15	8.57611074968525E+019	3	41	52	118	0.022	-1.884	0.084	0.1265	1.87495850040274	0.496777795682678	0.046686607323612	5.26200062853341E+018	3.85156871444342	1.25289384792583	0.046686607323612	1	3.85156871444342	1	8.38953857558167E-05	0.807730959380486	NA	8.88178419700125E-16	NA	0.975565524918076	og	og	-0.400698380107623	0.334053171191142	-1.30255500227426	0.46157122130715	0.506930609775968	og	1.906	8.38953857558167E-05	NA	NA	1.6366081734654	1.87495850040274	3.85156871444342	DRIVE_ataris	MUT.BRAF/MUT.KRAS	BRAF	BRAF__KRAS__BRAF	KRAS--BRAF	MUT.BRAF/MUT.KRAS__BRAF	MUT.BRAF_BRAF/MUT.KRAS_KRAS__BRAF__DRIVE_ataris	FALSE	event_inc	6	4	0	TRUE
KRAS--BRAF__BRAF	TRUE	MUT.BRAF_BRAF/AMP.merged.chr12:24051036-26476562_KRAS	first	AMP.merged.chr12:24051036-26476562	MUT.BRAF	599	259	2	77	0.025974025974026	AMP - MUT	7.9476	0.103215584415584	0.024787248237572	0.019172614888722	0.006	0.006	0.004144661808014	ME	0.00561463334885	FALSE	FALSE	TRUE	significant_robust	BRAF	KRAS	MUT	AMP	BRAF	KRAS	1.04891011506788E-05	44404.2000991244	3	7	10	51	-0.34226524358712	-0.43571308891329	1.20277235333806	1.54094645015314	0.78672972313158	4.44196687986856	0.792464367574886	109712.941564364	2.96758742070183	7.34100571374033	1	109712.941564364	1	7.34100571374033	0.103093903545751	0.013948696053807	NA	0.000130341787261	NA	0.692230477566517	og	og	0.555388230163133	-0.514029692127754	-1.11308702515475	0.71720458641571	0.909912130866795	og	0.09344784532617	0.103093903545751	NA	NA	0.599057333026997	0.78672972313158	2.96758742070183	SCORE	MUT.BRAF/AMP.merged.chr12:24051036-26476562	BRAF	BRAF__KRAS__BRAF	KRAS--BRAF	MUT.BRAF/AMP.merged.chr12:24051036-26476562__BRAF	MUT.BRAF_BRAF/AMP.merged.chr12:24051036-26476562_KRAS__BRAF__SCORE	FALSE	event_exc	6	4	0	TRUE
KRAS--BRAF__BRAF	TRUE	MUT.BRAF_BRAF/MUT.KRAS_KRAS	first	MUT.KRAS	MUT.BRAF	599	687	10	113	0.088495575221239	MUT - MUT	41.9812	0.371515044247788	0.037709284222573	0.01614377958764	0	0	0.020098024453961	ME	0.021565504634933	TRUE	TRUE	TRUE	significant_robust	BRAF	KRAS	MUT	MUT	BRAF	KRAS	6.21013844855599E-19	6.52827869880416E+020	9	70	89	225	0.035367099362092	-0.608397465866914	-0.023369197597698	0.014845365634969	4.76306855355287	0.83003020766904	0.004466310198654	4.61178774973572E+020	0.120854845158858	0.067542179143656	0.004466310198654	1	0.120854845158858	1	8.66737952742724E-07	0.739002730354204	NA	4.44089209850063E-15	NA	0.844522417779413	og	og	-0.154043399392705	0.116762194899334	-0.377248420619989	0.118710675441949	0.141775550278706	og	0.643764565229006	8.66737952742724E-07	NA	NA	0.494010615519322	4.76306855355287	0.120854845158858	DEMETER2	MUT.BRAF/MUT.KRAS	BRAF	BRAF__KRAS__BRAF	KRAS--BRAF	MUT.BRAF/MUT.KRAS__BRAF	MUT.BRAF_BRAF/MUT.KRAS_KRAS__BRAF__DEMETER2	TRUE	gene	6	4	0	TRUE
KRAS--BRAF__BRAF	TRUE	MUT.BRAF_BRAF/MUT.KRAS_KRAS	first	MUT.KRAS	MUT.BRAF	599	687	10	113	0.088495575221239	MUT - MUT	41.9812	0.371515044247788	0.037709284222573	0.01614377958764	0	0	0.020098024453961	ME	0.021565504634933	TRUE	TRUE	TRUE	significant_robust	BRAF	KRAS	MUT	MUT	BRAF	KRAS	2.54544541946562E-27	4.10982565734296E+032	3	59	79	234	0.016313106540561	-0.762814050876735	-0.024403074359136	0.011625950183532	1.99441503656738	0.551077813146654	0.078066259076091	2.05975289531139E+032	3.99770611103948	1.70436911375849	0.078066259076091	1	3.99770611103948	1	8.74435363762416E-06	0.660618571584593	NA	0	NA	0.592543407160455	og	og	-0.192923566190448	0.180576049630255	-0.528631600173916	0.155060082524994	0.192995468018667	og	0.779127157417296	8.74435363762416E-06	NA	NA	0.70920764980417	1.99441503656738	3.99770611103948	DEMETER2	MUT.BRAF/MUT.KRAS	BRAF	BRAF__KRAS__BRAF	KRAS--BRAF	MUT.BRAF/MUT.KRAS__BRAF	MUT.BRAF_BRAF/MUT.KRAS_KRAS__BRAF__DEMETER2	FALSE	event_inc	6	4	0	TRUE
KRAS--BRAF__BRAF	TRUE	MUT.BRAF_BRAF/AMP.merged.chr12:24051036-26476562_KRAS	first	AMP.merged.chr12:24051036-26476562	MUT.BRAF	599	259	2	77	0.025974025974026	AMP - MUT	7.9476	0.103215584415584	0.024787248237572	0.019172614888722	0.006	0.006	0.004144661808014	ME	0.00561463334885	FALSE	FALSE	TRUE	significant_robust	BRAF	KRAS	MUT	AMP	BRAF	KRAS	0.019948627213505	12.4646568729793	59	14	30	51	1.51208701847883	0.547829333784283	1.39899289610674	1.54094645015314	4.66711747729809	0.746117989561494	0.024101910288707	16.7564155403853	0.000577747582894	0.029884923963922	0.024101910288707	1	0.000577747582894	1	0.017376298975676	0.176309740213908	NA	0.002079794716906	NA	0.368130830297142	og	og	1.22392656414195	0.078919849834096	-0.582047539246293	0.284512601904423	0.218615087507774	og	0.964257684694547	0.017376298975676	NA	NA	0.660967389080389	4.66711747729809	0.000577747582894	SCORE	MUT.BRAF/AMP.merged.chr12:24051036-26476562	BRAF	BRAF__KRAS__BRAF	KRAS--BRAF	MUT.BRAF/AMP.merged.chr12:24051036-26476562__BRAF	MUT.BRAF_BRAF/AMP.merged.chr12:24051036-26476562_KRAS__BRAF__SCORE	TRUE	gene	6	4	0	TRUE
KRAS--BRAF__BRAF	TRUE	MUT.BRAF_BRAF/AMP.merged.chr12:24051036-26476562_KRAS	first	AMP.merged.chr12:24051036-26476562	MUT.BRAF	599	259	2	77	0.025974025974026	AMP - MUT	7.9476	0.103215584415584	0.024787248237572	0.019172614888722	0.006	0.006	0.004144661808014	ME	0.00561463334885	FALSE	FALSE	TRUE	significant_robust	BRAF	KRAS	MUT	AMP	BRAF	KRAS	0.000229460008575	6123.14717185882	6	8	13	51	0.153856712423251	-0.287331776270095	1.1836092519465	1.54094645015314	0.647443115269266	2.61224062989886	0.438927791621807	19138.0319217169	0.477181897974419	5.48575501863104	1	19138.0319217169	1	5.48575501863104	0.794326772374069	0.003444937094994	NA	0.002391592771988	NA	0.996503417527454	og	og	0.706549326142944	-0.427144938104366	-0.893835971059414	0.582242568239405	0.738738340924375	og	0.441188488693346	0.794326772374069	NA	NA	0.466691032955048	0.647443115269266	0.477181897974419	SCORE	MUT.BRAF/AMP.merged.chr12:24051036-26476562	BRAF	BRAF__KRAS__BRAF	KRAS--BRAF	MUT.BRAF/AMP.merged.chr12:24051036-26476562__BRAF	MUT.BRAF_BRAF/AMP.merged.chr12:24051036-26476562_KRAS__BRAF__SCORE	FALSE	event_inc	6	4	0	TRUE
KRAS--BRAF__BRAF	TRUE	MUT.BRAF_BRAF/AMP.merged.chr12:24051036-26476562_KRAS	first	AMP.merged.chr12:24051036-26476562	MUT.BRAF	599	259	2	77	0.025974025974026	AMP - MUT	7.9476	0.103215584415584	0.024787248237572	0.019172614888722	0.006	0.006	0.004144661808014	ME	0.00561463334885	FALSE	FALSE	TRUE	significant_robust	BRAF	KRAS	MUT	AMP	BRAF	KRAS	4.04474928028639E-18	1.1323692496938E+018	6	41	68	169	-0.249279145789261	-0.759055346645169	-0.066141917662739	-0.076891773787801	0.720290631736386	5.46513091706125	0.000485292648865	2.4824461984569E+017	0.005022066868616	0.010940531107635	1	2.4824461984569E+017	1	0.010940531107635	0.052289203648405	0.003278976097367	NA	8.88178419700125E-16	NA	0.610994391428366	og	og	-0.279426869334202	-0.063698317535183	-0.256732165924869	0.16364476601773	0.156785717442322	og	0.509776200855909	0.052289203648405	NA	NA	0.193033848389686	0.720290631736386	0.005022066868616	AVANA	MUT.BRAF/AMP.merged.chr12:24051036-26476562	BRAF	BRAF__KRAS__BRAF	KRAS--BRAF	MUT.BRAF/AMP.merged.chr12:24051036-26476562__BRAF	MUT.BRAF_BRAF/AMP.merged.chr12:24051036-26476562_KRAS__BRAF__AVANA	FALSE	gene	6	4	0	TRUE
KRAS--BRAF__BRAF	TRUE	MUT.BRAF_BRAF/MUT.KRAS_KRAS	first	MUT.KRAS	MUT.BRAF	599	687	10	113	0.088495575221239	MUT - MUT	41.9812	0.371515044247788	0.037709284222573	0.01614377958764	0	0	0.020098024453961	ME	0.021565504634933	TRUE	TRUE	TRUE	significant_robust	BRAF	KRAS	MUT	MUT	BRAF	KRAS	4.04474928028639E-18	1.14239441686361E+018	6	41	68	169	-0.249279145789261	-0.759055346645169	-0.066141917662739	-0.076891773787801	0.761495338255668	6.1663387984942	0.000521944730614	2.63607372866389E+017	0.004142066394273	0.011680961815441	1	2.63607372866389E+017	1	0.011680961815441	0.052289203648405	0.003278976097367	NA	8.88178419700125E-16	NA	0.610994391428366	og	og	-0.280646457635854	-0.069194621900153	-0.25224924022708	0.163679975718543	0.15776388640869	og	0.509776200855909	0.052289203648405	NA	NA	0.183054618326927	0.761495338255668	0.004142066394273	AVANA	MUT.BRAF/MUT.KRAS	BRAF	BRAF__KRAS__BRAF	KRAS--BRAF	MUT.BRAF/MUT.KRAS__BRAF	MUT.BRAF_BRAF/MUT.KRAS_KRAS__BRAF__AVANA	FALSE	gene	6	4	0	TRUE
KRAS--BRAF__BRAF	TRUE	MUT.BRAF_BRAF/AMP.merged.chr12:24051036-26476562_KRAS	first	AMP.merged.chr12:24051036-26476562	MUT.BRAF	599	259	2	77	0.025974025974026	AMP - MUT	7.9476	0.103215584415584	0.024787248237572	0.019172614888722	0.006	0.006	0.004144661808014	ME	0.00561463334885	FALSE	FALSE	TRUE	significant_robust	BRAF	KRAS	MUT	AMP	BRAF	KRAS	2.76158217690678E-14	5249440897243781	6	44	58	100	0.0185	-1.721	0.095	0.1425	6.43849373510546	0.393401929567622	0.215146195669939	680338530209804	21.061615292994	2.87429723410342	0.215146195669939	1	21.061615292994	1	4.7999215602168E-07	0.987780958293008	NA	3.01980662698043E-14	NA	0.871620560081864	og	og	-0.289599755126417	0.349837589928468	-1.14169854704227	0.388730349281651	0.403130607832146	og	1.7395	4.7999215602168E-07	NA	NA	1.49153613697073	6.43849373510546	21.061615292994	DRIVE_ataris	MUT.BRAF/AMP.merged.chr12:24051036-26476562	BRAF	BRAF__KRAS__BRAF	KRAS--BRAF	MUT.BRAF/AMP.merged.chr12:24051036-26476562__BRAF	MUT.BRAF_BRAF/AMP.merged.chr12:24051036-26476562_KRAS__BRAF__DRIVE_ataris	TRUE	gene	6	4	0	TRUE
KRAS--BRAF__BRAF	TRUE	MUT.BRAF_BRAF/MUT.KRAS_KRAS	first	MUT.KRAS	MUT.BRAF	599	687	10	113	0.088495575221239	MUT - MUT	41.9812	0.371515044247788	0.037709284222573	0.01614377958764	0	0	0.020098024453961	ME	0.021565504634933	TRUE	TRUE	TRUE	significant_robust	BRAF	KRAS	MUT	MUT	BRAF	KRAS	2.76158217690678E-14	5272540522752491	6	44	58	100	0.0185	-1.721	0.095	0.1425	6.71023212749537	0.396794331627388	0.23234876514046	715143047660585	21.5115383960263	3.65190607606728	0.23234876514046	1	21.5115383960263	1	4.7999215602168E-07	0.987780958293008	NA	3.01980662698043E-14	NA	0.871620560081864	og	og	-0.298955531034577	0.333555079816864	-1.13931803480338	0.391961402041215	0.413801552945301	og	1.7395	4.7999215602168E-07	NA	NA	1.47287311462024	6.71023212749537	21.5115383960263	DRIVE_ataris	MUT.BRAF/MUT.KRAS	BRAF	BRAF__KRAS__BRAF	KRAS--BRAF	MUT.BRAF/MUT.KRAS__BRAF	MUT.BRAF_BRAF/MUT.KRAS_KRAS__BRAF__DRIVE_ataris	TRUE	gene	6	4	0	TRUE
KRAS--BRAF__BRAF	TRUE	MUT.BRAF_BRAF/AMP.merged.chr12:24051036-26476562_KRAS	first	AMP.merged.chr12:24051036-26476562	MUT.BRAF	599	259	2	77	0.025974025974026	AMP - MUT	7.9476	0.103215584415584	0.024787248237572	0.019172614888722	0.006	0.006	0.004144661808014	ME	0.00561463334885	FALSE	FALSE	TRUE	significant_robust	BRAF	KRAS	MUT	AMP	BRAF	KRAS	6.21013844855599E-19	6.46117570845739E+020	9	70	89	225	0.035367099362092	-0.608397465866914	-0.023369197597698	0.014845365634969	4.75057303185171	0.765346760386431	0.004654727084748	4.19200299929716E+020	0.64166057533883	0.053571299275363	0.004654727084748	1	0.64166057533883	1	8.66737952742724E-07	0.739002730354204	NA	4.44089209850063E-15	NA	0.844522417779413	og	og	-0.153220854115877	0.120157692506974	-0.378692609319273	0.118014823753046	0.140520093059254	og	0.643764565229006	8.66737952742724E-07	NA	NA	0.498850301826248	4.75057303185171	0.64166057533883	DEMETER2	MUT.BRAF/AMP.merged.chr12:24051036-26476562	BRAF	BRAF__KRAS__BRAF	KRAS--BRAF	MUT.BRAF/AMP.merged.chr12:24051036-26476562__BRAF	MUT.BRAF_BRAF/AMP.merged.chr12:24051036-26476562_KRAS__BRAF__DEMETER2	TRUE	gene	6	4	0	TRUE
KRAS--EGFR__EGFR	TRUE	MUT.KRAS_KRAS/AMP.consensus.chr7:54767521-55354770_EGFR	second	AMP.consensus.chr7:54767521-55354770	MUT.KRAS	687	313	6	94	0.063829787234043	AMP - MUT	13.7228	0.145987234042553	0.018420843020377	0.013300980183023	0.0064	0.0064	0.003356588029941	ME	0.005119862837354	FALSE	FALSE	TRUE	significant_robust	KRAS	EGFR	MUT	AMP	KRAS	EGFR	5.57759768508897E-08	327690.963864175	10	80	59	215	-0.003966113047692	-0.013917346372874	-0.170291595191978	0.000349583110709	0.371130286871022	8.08152856145824	270590.003885693	0.116601935794985	0.64175056709941	0.302863133772527	1	0.116601935794985	1	0.302863133772527	0.833561051008019	0.001333930607609	NA	1.17900398333148E-07	NA	2.95719866372224E-08	og	og	-0.1091247278582	0.066765029036648	0.073014203270525	-0.176880670711112	0.037101438403939	og	0.166325482144286	0.001333930607609	NA	NA	0.24364569974776	8.08152856145824	0.302863133772527	DEMETER2	MUT.KRAS/AMP.consensus.chr7:54767521-55354770	EGFR	KRAS__EGFR__EGFR	KRAS--EGFR	MUT.KRAS/AMP.consensus.chr7:54767521-55354770__EGFR	MUT.KRAS_KRAS/AMP.consensus.chr7:54767521-55354770_EGFR__EGFR__DEMETER2	TRUE	gene	4	4	2	TRUE
